User_ID,Num_Bets,Bet_Amount,Odds,Implied_Probabilities,Outcomes,Payout,Profit
96,2,143.15,[500 300],"[0.16666666666666666, 0.25]","['Loss', 'Loss']",0.0,-143.15
4,2,386.29,[-105 -200],"[0.5121951219512195, 0.6666666666666666]","['Loss', 'Win']",0.0,-386.29
94,6,427.93,[-150  100  100  115 -450 -400],"[0.6, 0.5, 0.5, 0.46511627906976744, 0.8181818181818182, 0.8]","['Win', 'Win', 'Loss', 'Win', 'Win', 'Win']",855.86,427.93
23,6,391.66,[-500 -105 -400 -200 -200 -400],"[0.8333333333333334, 0.5121951219512195, 0.8, 0.6666666666666666, 0.6666666666666666, 0.8]","['Win', 'Loss', 'Loss', 'Win', 'Loss', 'Win']",0.0,-391.66
15,5,319.22,[ 180 -150  180  500 -500],"[0.35714285714285715, 0.6, 0.35714285714285715, 0.16666666666666666, 0.8333333333333334]","['Loss', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-319.22
43,2,261.84,[105 500],"[0.4878048780487805, 0.16666666666666666]","['Win', 'Win']",0.0,-261.84
29,2,357.27,[105 100],"[0.4878048780487805, 0.5]","['Loss', 'Win']",0.0,-357.27
36,2,201.51,[ 180 -500],"[0.35714285714285715, 0.8333333333333334]","['Loss', 'Win']",0.0,-201.51
13,2,422.24,[-450 -120],"[0.8181818181818182, 0.5454545454545454]","['Win', 'Win']",0.0,-422.24
32,4,341.82,[-400 -150  110  300],"[0.8, 0.6, 0.47619047619047616, 0.25]","['Win', 'Loss', 'Loss', 'Loss']",0.0,-341.82
71,3,351.92,[-450 -200 -150],"[0.8181818181818182, 0.6666666666666666, 0.6]","['Win', 'Win', 'Loss']",439.90000000000003,87.98000000000002
59,3,272.61,[ 100 -500  110],"[0.5, 0.8333333333333334, 0.47619047619047616]","['Loss', 'Win', 'Win']",340.76250000000005,68.15250000000003
86,5,443.76,[115 220 180 220 180],"[0.46511627906976744, 0.3125, 0.35714285714285715, 0.3125, 0.35714285714285715]","['Win', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-443.76
28,4,133.49,[-120 -450 -200 -120],"[0.5454545454545454, 0.8181818181818182, 0.6666666666666666, 0.5454545454545454]","['Win', 'Win', 'Loss', 'Win']",200.235,66.745
66,2,196.76,[ 180 -450],"[0.35714285714285715, 0.8181818181818182]","['Loss', 'Win']",0.0,-196.76
42,2,391.04,[400 115],"[0.2, 0.46511627906976744]","['Loss', 'Win']",0.0,-391.04
45,6,251.45,[-450  220  400  300 -105 -120],"[0.8181818181818182, 0.3125, 0.2, 0.25, 0.5121951219512195, 0.5454545454545454]","['Win', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",0.0,-251.45
62,6,445.71,[-105  105 -105  300  180  220],"[0.5121951219512195, 0.4878048780487805, 0.5121951219512195, 0.25, 0.35714285714285715, 0.3125]","['Win', 'Loss', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-445.71
57,5,179.74,[-105 -120 -200 -105 -200],"[0.5121951219512195, 0.5454545454545454, 0.6666666666666666, 0.5121951219512195, 0.6666666666666666]","['Loss', 'Loss', 'Win', 'Win', 'Win']",71.896,-107.84400000000001
6,2,190.97,[-200 -200],"[0.6666666666666666, 0.6666666666666666]","['Win', 'Loss']",0.0,-190.97
28,5,445.48,[-500 -400 -500 -400 -150],"[0.8333333333333334, 0.8, 0.8333333333333334, 0.8, 0.6]","['Win', 'Win', 'Win', 'Win', 'Loss']",890.96,445.48
28,4,237.54,[180 110 105 400],"[0.35714285714285715, 0.47619047619047616, 0.4878048780487805, 0.2]","['Loss', 'Win', 'Win', 'Loss']",0.0,-237.54
44,3,262.9,[ 500 -105  100],"[0.16666666666666666, 0.5121951219512195, 0.5]","['Loss', 'Loss', 'Win']",0.0,-262.9
84,2,173.05,[-200 -450],"[0.6666666666666666, 0.8181818181818182]","['Win', 'Win']",0.0,-173.05
30,4,145.57,[180 400 500 105],"[0.35714285714285715, 0.2, 0.16666666666666666, 0.4878048780487805]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-145.57
62,2,331.41,[105 300],"[0.4878048780487805, 0.25]","['Loss', 'Loss']",0.0,-331.41
75,6,68.72,[ 100  300  220 -120  500 -150],"[0.5, 0.25, 0.3125, 0.5454545454545454, 0.16666666666666666, 0.6]","['Win', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",0.0,-68.72
92,5,440.84,[110 115 300 300 110],"[0.47619047619047616, 0.46511627906976744, 0.25, 0.25, 0.47619047619047616]","['Loss', 'Win', 'Win', 'Win', 'Loss']",176.336,-264.50399999999996
89,6,391.81,[-400  400  400 -450 -120 -105],"[0.8, 0.2, 0.2, 0.8181818181818182, 0.5454545454545454, 0.5121951219512195]","['Win', 'Win', 'Win', 'Win', 'Loss', 'Loss']",156.72400000000002,-235.08599999999998
62,3,103.47,[400 500 300],"[0.2, 0.16666666666666666, 0.25]","['Loss', 'Loss', 'Loss']",0.0,-103.47
97,6,350.07,[-500  115  300 -400  115 -150],"[0.8333333333333334, 0.46511627906976744, 0.25, 0.8, 0.46511627906976744, 0.6]","['Win', 'Loss', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-350.07
1,2,305.29,[-500 -450],"[0.8333333333333334, 0.8181818181818182]","['Win', 'Win']",0.0,-305.29
27,6,100.42,[ 220  110 -400 -200  300  220],"[0.3125, 0.47619047619047616, 0.8, 0.6666666666666666, 0.25, 0.3125]","['Win', 'Loss', 'Win', 'Win', 'Loss', 'Loss']",0.0,-100.42
62,2,143.87,[115 400],"[0.46511627906976744, 0.2]","['Loss', 'Loss']",0.0,-143.87
77,3,210.4,[105 300 105],"[0.4878048780487805, 0.25, 0.4878048780487805]","['Win', 'Win', 'Win']",473.40000000000003,263.0
3,6,352.63,[-105 -200 -450 -200 -200 -400],"[0.5121951219512195, 0.6666666666666666, 0.8181818181818182, 0.6666666666666666, 0.6666666666666666, 0.8]","['Win', 'Loss', 'Win', 'Loss', 'Win', 'Win']",141.052,-211.578
70,5,322.97,[ 220  400 -120 -450 -105],"[0.3125, 0.2, 0.5454545454545454, 0.8181818181818182, 0.5121951219512195]","['Loss', 'Win', 'Loss', 'Win', 'Win']",129.18800000000002,-193.782
72,5,270.8,[ 500  115  110 -150  110],"[0.16666666666666666, 0.46511627906976744, 0.47619047619047616, 0.6, 0.47619047619047616]","['Win', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-270.8
27,5,386.52,[ 500 -150  105  400  105],"[0.16666666666666666, 0.6, 0.4878048780487805, 0.2, 0.4878048780487805]","['Loss', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-386.52
9,6,381.39,[ 105 -200 -400  115 -200  400],"[0.4878048780487805, 0.6666666666666666, 0.8, 0.46511627906976744, 0.6666666666666666, 0.2]","['Win', 'Win', 'Win', 'Win', 'Win', 'Loss']",762.78,381.39
62,6,312.75,[105 180 180 500 110 220],"[0.4878048780487805, 0.35714285714285715, 0.35714285714285715, 0.16666666666666666, 0.47619047619047616, 0.3125]","['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Loss']",0.0,-312.75
37,6,395.63,[ 180 -150 -450 -450 -200  180],"[0.35714285714285715, 0.6, 0.8181818181818182, 0.8181818181818182, 0.6666666666666666, 0.35714285714285715]","['Win', 'Loss', 'Win', 'Loss', 'Win', 'Win']",158.252,-237.378
97,2,173.79,[-105  300],"[0.5121951219512195, 0.25]","['Win', 'Loss']",0.0,-173.79
51,3,441.81,[-500  500  115],"[0.8333333333333334, 0.16666666666666666, 0.46511627906976744]","['Loss', 'Loss', 'Win']",0.0,-441.81
44,5,311.31,[ 115  220  105 -450  180],"[0.46511627906976744, 0.3125, 0.4878048780487805, 0.8181818181818182, 0.35714285714285715]","['Win', 'Win', 'Loss', 'Win', 'Loss']",124.524,-186.786
24,2,412.96,[115 115],"[0.46511627906976744, 0.46511627906976744]","['Loss', 'Loss']",0.0,-412.96
79,5,277.68,[-120 -105  115  180  105],"[0.5454545454545454, 0.5121951219512195, 0.46511627906976744, 0.35714285714285715, 0.4878048780487805]","['Win', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-277.68
59,2,117.03,[ 115 -450],"[0.46511627906976744, 0.8181818181818182]","['Win', 'Win']",0.0,-117.03
32,6,275.78,[-150 -500 -450 -150 -120 -400],"[0.6, 0.8333333333333334, 0.8181818181818182, 0.6, 0.5454545454545454, 0.8]","['Win', 'Loss', 'Win', 'Loss', 'Loss', 'Win']",0.0,-275.78
96,5,191.84,[ 300  180  220  105 -200],"[0.25, 0.35714285714285715, 0.3125, 0.4878048780487805, 0.6666666666666666]","['Loss', 'Win', 'Loss', 'Loss', 'Win']",0.0,-191.84
88,6,351.77,[ 110 -400  105  100  400 -105],"[0.47619047619047616, 0.8, 0.4878048780487805, 0.5, 0.2, 0.5121951219512195]","['Win', 'Win', 'Win', 'Win', 'Loss', 'Win']",703.54,351.77
52,5,243.14,[500 180 100 500 100],"[0.16666666666666666, 0.35714285714285715, 0.5, 0.16666666666666666, 0.5]","['Loss', 'Loss', 'Win', 'Loss', 'Win']",0.0,-243.14
62,4,419.7,[ 300  115  180 -120],"[0.25, 0.46511627906976744, 0.35714285714285715, 0.5454545454545454]","['Loss', 'Loss', 'Win', 'Win']",0.0,-419.7
58,2,342.26,[300 105],"[0.25, 0.4878048780487805]","['Loss', 'Win']",0.0,-342.26
52,4,345.43,[-500 -150 -200 -400],"[0.8333333333333334, 0.6, 0.6666666666666666, 0.8]","['Win', 'Win', 'Win', 'Win']",1727.15,1381.72
12,2,116.41,[-120 -105],"[0.5454545454545454, 0.5121951219512195]","['Loss', 'Loss']",0.0,-116.41
39,3,492.28,[115 110 115],"[0.46511627906976744, 0.47619047619047616, 0.46511627906976744]","['Loss', 'Win', 'Loss']",0.0,-492.28
2,5,422.42,[-400 -400 -200 -450 -200],"[0.8, 0.8, 0.6666666666666666, 0.8181818181818182, 0.6666666666666666]","['Win', 'Win', 'Win', 'Win', 'Loss']",844.84,422.42
3,3,396.61,[-105  500  180],"[0.5121951219512195, 0.16666666666666666, 0.35714285714285715]","['Loss', 'Loss', 'Loss']",0.0,-396.61
56,3,171.81,[400 400 220],"[0.2, 0.2, 0.3125]","['Win', 'Loss', 'Win']",214.7625,42.952499999999986
81,2,272.46,[-120 -120],"[0.5454545454545454, 0.5454545454545454]","['Win', 'Win']",0.0,-272.46
59,4,77.18,[-200  105 -500  115],"[0.6666666666666666, 0.4878048780487805, 0.8333333333333334, 0.46511627906976744]","['Win', 'Loss', 'Loss', 'Loss']",0.0,-77.18
2,6,273.85,[ 400 -500  400 -105 -120 -105],"[0.2, 0.8333333333333334, 0.2, 0.5121951219512195, 0.5454545454545454, 0.5121951219512195]","['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Win']",0.0,-273.85
2,2,81.49,[ 500 -200],"[0.16666666666666666, 0.6666666666666666]","['Win', 'Win']",0.0,-81.49
92,6,280.99,[-200 -500 -400 -450 -400 -400],"[0.6666666666666666, 0.8333333333333334, 0.8, 0.8181818181818182, 0.8, 0.8]","['Loss', 'Loss', 'Win', 'Win', 'Loss', 'Win']",0.0,-280.99
54,3,327.87,[-500  300 -150],"[0.8333333333333334, 0.25, 0.6]","['Win', 'Loss', 'Win']",409.8375,81.96749999999997
87,6,201.2,[180 100 100 110 500 300],"[0.35714285714285715, 0.5, 0.5, 0.47619047619047616, 0.16666666666666666, 0.25]","['Loss', 'Loss', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-201.2
96,4,254.29,[-200 -200 -400 -150],"[0.6666666666666666, 0.6666666666666666, 0.8, 0.6]","['Loss', 'Win', 'Win', 'Win']",381.435,127.14500000000001
97,2,439.07,[300 110],"[0.25, 0.47619047619047616]","['Loss', 'Loss']",0.0,-439.07
1,4,63.2,[-105 -105 -120 -200],"[0.5121951219512195, 0.5121951219512195, 0.5454545454545454, 0.6666666666666666]","['Win', 'Loss', 'Loss', 'Win']",0.0,-63.2
19,4,397.95,[-450  220  180  500],"[0.8181818181818182, 0.3125, 0.35714285714285715, 0.16666666666666666]","['Win', 'Win', 'Win', 'Loss']",596.925,198.97499999999997
2,2,93.67,[-450  110],"[0.8181818181818182, 0.47619047619047616]","['Win', 'Win']",0.0,-93.67
53,4,27.99,[220 300 500 115],"[0.3125, 0.25, 0.16666666666666666, 0.46511627906976744]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-27.99
44,5,100.93,[105 220 115 400 500],"[0.4878048780487805, 0.3125, 0.46511627906976744, 0.2, 0.16666666666666666]","['Loss', 'Loss', 'Win', 'Loss', 'Win']",0.0,-100.93
90,5,384.87,[-105  100  220  500 -150],"[0.5121951219512195, 0.5, 0.3125, 0.16666666666666666, 0.6]","['Win', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-384.87
32,5,208.51,[-400 -500 -200 -400 -450],"[0.8, 0.8333333333333334, 0.6666666666666666, 0.8, 0.8181818181818182]","['Win', 'Win', 'Win', 'Win', 'Win']",2085.1,1876.59
70,6,437.54,[ 110 -105  180  100  220  300],"[0.47619047619047616, 0.5121951219512195, 0.35714285714285715, 0.5, 0.3125, 0.25]","['Win', 'Win', 'Loss', 'Loss', 'Loss', 'Loss']",0.0,-437.54
32,4,267.11,[115 180 110 220],"[0.46511627906976744, 0.35714285714285715, 0.47619047619047616, 0.3125]","['Win', 'Loss', 'Win', 'Win']",400.665,133.555
68,2,20.9,[-120  110],"[0.5454545454545454, 0.47619047619047616]","['Win', 'Win']",0.0,-20.9
55,2,361.19,[105 500],"[0.4878048780487805, 0.16666666666666666]","['Win', 'Loss']",0.0,-361.19
75,6,64.01,[115 220 105 180 105 180],"[0.46511627906976744, 0.3125, 0.4878048780487805, 0.35714285714285715, 0.4878048780487805, 0.35714285714285715]","['Loss', 'Loss', 'Win', 'Loss', 'Win', 'Win']",0.0,-64.01
56,2,396.8,[ 105 -400],"[0.4878048780487805, 0.8]","['Loss', 'Win']",0.0,-396.8
17,5,92.37,[500 400 300 400 500],"[0.16666666666666666, 0.2, 0.25, 0.2, 0.16666666666666666]","['Loss', 'Loss', 'Loss', 'Loss', 'Win']",0.0,-92.37
38,4,179.27,[180 500 300 115],"[0.35714285714285715, 0.16666666666666666, 0.25, 0.46511627906976744]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-179.27
24,2,383.02,[-500 -500],"[0.8333333333333334, 0.8333333333333334]","['Win', 'Loss']",0.0,-383.02
69,2,477.57,[100 400],"[0.5, 0.2]","['Loss', 'Loss']",0.0,-477.57
98,3,192.0,[-500 -150 -105],"[0.8333333333333334, 0.6, 0.5121951219512195]","['Win', 'Loss', 'Loss']",0.0,-192.0
70,3,416.41,[ 220 -200 -500],"[0.3125, 0.6666666666666666, 0.8333333333333334]","['Loss', 'Win', 'Win']",520.5125,104.10250000000002
86,3,103.49,[-150  500  100],"[0.6, 0.16666666666666666, 0.5]","['Loss', 'Loss', 'Loss']",0.0,-103.49
11,4,405.52,[-120 -200 -450 -400],"[0.5454545454545454, 0.6666666666666666, 0.8181818181818182, 0.8]","['Win', 'Loss', 'Win', 'Loss']",0.0,-405.52
16,5,332.17,[-120 -150 -120  115  500],"[0.5454545454545454, 0.6, 0.5454545454545454, 0.46511627906976744, 0.16666666666666666]","['Win', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-332.17
97,5,104.44,[-500 -120 -150  100  500],"[0.8333333333333334, 0.5454545454545454, 0.6, 0.5, 0.16666666666666666]","['Win', 'Win', 'Loss', 'Loss', 'Loss']",0.0,-104.44
73,5,158.23,[-120 -150 -200 -200 -450],"[0.5454545454545454, 0.6, 0.6666666666666666, 0.6666666666666666, 0.8181818181818182]","['Win', 'Win', 'Loss', 'Win', 'Win']",316.46,158.23
59,4,74.57,[500 110 500 180],"[0.16666666666666666, 0.47619047619047616, 0.16666666666666666, 0.35714285714285715]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-74.57
70,4,197.65,[-150  500 -200  105],"[0.6, 0.16666666666666666, 0.6666666666666666, 0.4878048780487805]","['Loss', 'Loss', 'Win', 'Win']",0.0,-197.65
80,3,109.79,[400 115 400],"[0.2, 0.46511627906976744, 0.2]","['Loss', 'Win', 'Loss']",0.0,-109.79
93,2,325.56,[-500  115],"[0.8333333333333334, 0.46511627906976744]","['Win', 'Win']",0.0,-325.56
3,6,497.31,[-500  220  180 -400 -105 -400],"[0.8333333333333334, 0.3125, 0.35714285714285715, 0.8, 0.5121951219512195, 0.8]","['Win', 'Loss', 'Loss', 'Win', 'Loss', 'Win']",0.0,-497.31
20,6,15.88,[-150 -400 -150 -150  100  180],"[0.6, 0.8, 0.6, 0.6, 0.5, 0.35714285714285715]","['Loss', 'Win', 'Win', 'Loss', 'Win', 'Loss']",0.0,-15.88
59,2,275.05,[500 110],"[0.16666666666666666, 0.47619047619047616]","['Loss', 'Win']",0.0,-275.05
36,3,291.1,[-450  115 -400],"[0.8181818181818182, 0.46511627906976744, 0.8]","['Win', 'Loss', 'Win']",363.875,72.77499999999998
19,2,457.96,[400 115],"[0.2, 0.46511627906976744]","['Loss', 'Win']",0.0,-457.96
90,2,257.94,[-150 -105],"[0.6, 0.5121951219512195]","['Win', 'Win']",0.0,-257.94
67,6,276.41,[ 110  115  105 -400 -105  105],"[0.47619047619047616, 0.46511627906976744, 0.4878048780487805, 0.8, 0.5121951219512195, 0.4878048780487805]","['Win', 'Loss', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-276.41
19,3,241.11,[300 180 400],"[0.25, 0.35714285714285715, 0.2]","['Loss', 'Loss', 'Loss']",0.0,-241.11
20,4,141.76,[-500  115  220  400],"[0.8333333333333334, 0.46511627906976744, 0.3125, 0.2]","['Win', 'Loss', 'Loss', 'Loss']",0.0,-141.76
96,6,37.45,[-105 -120 -150 -400 -200 -500],"[0.5121951219512195, 0.5454545454545454, 0.6, 0.8, 0.6666666666666666, 0.8333333333333334]","['Win', 'Loss', 'Win', 'Win', 'Win', 'Win']",74.9,37.45
71,4,210.24,[ 220  300  115 -500],"[0.3125, 0.25, 0.46511627906976744, 0.8333333333333334]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-210.24
52,3,35.77,[-120 -150  180],"[0.5454545454545454, 0.6, 0.35714285714285715]","['Win', 'Win', 'Win']",80.4825,44.7125
33,2,279.74,[-105 -400],"[0.5121951219512195, 0.8]","['Loss', 'Win']",0.0,-279.74
40,5,160.57,[ 115  400 -400  100  500],"[0.46511627906976744, 0.2, 0.8, 0.5, 0.16666666666666666]","['Loss', 'Loss', 'Win', 'Loss', 'Loss']",0.0,-160.57
39,5,271.47,[-400 -120 -120 -105 -400],"[0.8, 0.5454545454545454, 0.5454545454545454, 0.5121951219512195, 0.8]","['Loss', 'Loss', 'Loss', 'Win', 'Win']",0.0,-271.47
82,3,75.81,[100 220 500],"[0.5, 0.3125, 0.16666666666666666]","['Loss', 'Loss', 'Loss']",0.0,-75.81
1,5,466.99,[-105 -400 -150 -120 -400],"[0.5121951219512195, 0.8, 0.6, 0.5454545454545454, 0.8]","['Loss', 'Loss', 'Loss', 'Loss', 'Win']",0.0,-466.99
11,4,448.32,[ 180 -120 -105  500],"[0.35714285714285715, 0.5454545454545454, 0.5121951219512195, 0.16666666666666666]","['Loss', 'Win', 'Win', 'Win']",672.48,224.16000000000003
92,5,103.1,[-150  400 -105  100 -500],"[0.6, 0.2, 0.5121951219512195, 0.5, 0.8333333333333334]","['Win', 'Win', 'Loss', 'Win', 'Win']",206.2,103.1
57,3,178.29,[ 115 -105  115],"[0.46511627906976744, 0.5121951219512195, 0.46511627906976744]","['Win', 'Loss', 'Loss']",0.0,-178.29
89,3,310.61,[-450 -450  180],"[0.8181818181818182, 0.8181818181818182, 0.35714285714285715]","['Win', 'Win', 'Win']",698.8725000000001,388.26250000000005
50,4,56.89,[-400 -500  400  100],"[0.8, 0.8333333333333334, 0.2, 0.5]","['Win', 'Win', 'Win', 'Win']",284.45,227.56
23,5,183.74,[ 500  300  500 -500 -450],"[0.16666666666666666, 0.25, 0.16666666666666666, 0.8333333333333334, 0.8181818181818182]","['Loss', 'Loss', 'Loss', 'Win', 'Loss']",0.0,-183.74
31,5,133.05,[110 400 115 300 180],"[0.47619047619047616, 0.2, 0.46511627906976744, 0.25, 0.35714285714285715]","['Win', 'Loss', 'Win', 'Win', 'Loss']",53.220000000000006,-79.83000000000001
94,2,458.6,[220 115],"[0.3125, 0.46511627906976744]","['Loss', 'Loss']",0.0,-458.6
42,6,427.73,[ 220 -150 -400 -200 -400 -400],"[0.3125, 0.6, 0.8, 0.6666666666666666, 0.8, 0.8]","['Loss', 'Loss', 'Win', 'Win', 'Loss', 'Win']",0.0,-427.73
99,3,294.12,[-200  110  115],"[0.6666666666666666, 0.47619047619047616, 0.46511627906976744]","['Win', 'Loss', 'Loss']",0.0,-294.12
7,2,264.97,[400 180],"[0.2, 0.35714285714285715]","['Loss', 'Loss']",0.0,-264.97
16,3,466.06,[ 115 -200  110],"[0.46511627906976744, 0.6666666666666666, 0.47619047619047616]","['Loss', 'Win', 'Loss']",0.0,-466.06
90,2,466.89,[180 300],"[0.35714285714285715, 0.25]","['Loss', 'Loss']",0.0,-466.89
60,6,484.97,[ 400  500  500 -120 -500 -120],"[0.2, 0.16666666666666666, 0.16666666666666666, 0.5454545454545454, 0.8333333333333334, 0.5454545454545454]","['Loss', 'Win', 'Loss', 'Loss', 'Win', 'Win']",0.0,-484.97
2,2,71.44,[500 180],"[0.16666666666666666, 0.35714285714285715]","['Loss', 'Loss']",0.0,-71.44
1,3,88.67,[500 220 300],"[0.16666666666666666, 0.3125, 0.25]","['Loss', 'Win', 'Loss']",0.0,-88.67
48,5,341.6,[-450 -450 -150 -400 -500],"[0.8181818181818182, 0.8181818181818182, 0.6, 0.8, 0.8333333333333334]","['Win', 'Win', 'Win', 'Win', 'Win']",3416.0,3074.4
12,3,275.3,[-200 -500 -500],"[0.6666666666666666, 0.8333333333333334, 0.8333333333333334]","['Win', 'Win', 'Win']",619.4250000000001,344.12500000000006
69,4,19.05,[105 400 115 110],"[0.4878048780487805, 0.2, 0.46511627906976744, 0.47619047619047616]","['Win', 'Win', 'Loss', 'Loss']",0.0,-19.05
37,4,40.37,[ 180  220 -120 -120],"[0.35714285714285715, 0.3125, 0.5454545454545454, 0.5454545454545454]","['Loss', 'Loss', 'Win', 'Loss']",0.0,-40.37
32,4,445.16,[ 100  105 -500  110],"[0.5, 0.4878048780487805, 0.8333333333333334, 0.47619047619047616]","['Win', 'Loss', 'Win', 'Win']",667.74,222.57999999999998
9,4,435.75,[-400 -400 -450 -400],"[0.8, 0.8, 0.8181818181818182, 0.8]","['Win', 'Win', 'Win', 'Win']",2178.75,1743.0
99,6,185.06,[ 110 -450  180  105 -150 -150],"[0.47619047619047616, 0.8181818181818182, 0.35714285714285715, 0.4878048780487805, 0.6, 0.6]","['Loss', 'Win', 'Loss', 'Win', 'Win', 'Win']",74.024,-111.036
19,5,446.61,[ 220  115  115 -150 -105],"[0.3125, 0.46511627906976744, 0.46511627906976744, 0.6, 0.5121951219512195]","['Loss', 'Win', 'Loss', 'Win', 'Loss']",0.0,-446.61
48,5,300.9,[-200 -150  110  300  500],"[0.6666666666666666, 0.6, 0.47619047619047616, 0.25, 0.16666666666666666]","['Loss', 'Win', 'Win', 'Win', 'Loss']",120.36,-180.53999999999996
80,3,404.89,[100 220 115],"[0.5, 0.3125, 0.46511627906976744]","['Win', 'Loss', 'Win']",506.11249999999995,101.22249999999997
3,2,219.44,[110 300],"[0.47619047619047616, 0.25]","['Win', 'Loss']",0.0,-219.44
20,3,65.57,[-200 -200 -200],"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","['Win', 'Win', 'Loss']",81.96249999999999,16.3925
24,3,222.53,[110 180 115],"[0.47619047619047616, 0.35714285714285715, 0.46511627906976744]","['Loss', 'Loss', 'Win']",0.0,-222.53
54,3,234.08,[-120  220  115],"[0.5454545454545454, 0.3125, 0.46511627906976744]","['Loss', 'Loss', 'Loss']",0.0,-234.08
33,3,279.96,[-450 -120 -400],"[0.8181818181818182, 0.5454545454545454, 0.8]","['Win', 'Win', 'Win']",629.91,349.95
24,5,61.74,[ 500  220  220 -120 -120],"[0.16666666666666666, 0.3125, 0.3125, 0.5454545454545454, 0.5454545454545454]","['Win', 'Win', 'Win', 'Loss', 'Loss']",24.696,-37.044
75,2,495.79,[ 500 -150],"[0.16666666666666666, 0.6]","['Loss', 'Win']",0.0,-495.79
72,3,129.63,[-200  110  110],"[0.6666666666666666, 0.47619047619047616, 0.47619047619047616]","['Loss', 'Win', 'Loss']",0.0,-129.63
36,5,107.29,[-500 -500  400 -500 -500],"[0.8333333333333334, 0.8333333333333334, 0.2, 0.8333333333333334, 0.8333333333333334]","['Win', 'Win', 'Loss', 'Win', 'Loss']",42.916000000000004,-64.374
38,3,268.13,[-450 -400 -150],"[0.8181818181818182, 0.8, 0.6]","['Win', 'Win', 'Loss']",335.1625,67.03250000000003
84,4,273.23,[-500 -400 -450 -200],"[0.8333333333333334, 0.8, 0.8181818181818182, 0.6666666666666666]","['Win', 'Loss', 'Win', 'Win']",409.845,136.615
99,3,225.51,[-105 -200 -150],"[0.5121951219512195, 0.6666666666666666, 0.6]","['Win', 'Win', 'Loss']",281.8875,56.3775
89,3,388.23,[100 300 220],"[0.5, 0.25, 0.3125]","['Win', 'Loss', 'Loss']",0.0,-388.23
99,6,263.16,[-200 -450 -200 -200 -450 -500],"[0.6666666666666666, 0.8181818181818182, 0.6666666666666666, 0.6666666666666666, 0.8181818181818182, 0.8333333333333334]","['Win', 'Win', 'Loss', 'Loss', 'Win', 'Win']",105.26400000000001,-157.89600000000002
25,4,308.75,[ 100  105 -200 -500],"[0.5, 0.4878048780487805, 0.6666666666666666, 0.8333333333333334]","['Loss', 'Loss', 'Loss', 'Win']",0.0,-308.75
